eval,angles_deg,objective,cached,ptv_PTVHD_u2,ptv_PTVLD_u2,oar_BLADDER_v2,oar_RECTUM_v2
1,"205;250;260;325",102209.471579,false,6541.374849,27064.598735,78109.134338,59097.861652
2,"195;250;260;325",104413.353084,false,6833.435498,27489.573583,79584.359863,60596.328143
3,"215;250;260;325",102087.045163,false,6300.193475,27144.138025,78140.538970,59144.888357
4,"205;250;260;325",102209.471579,true,6541.374849,27064.598735,78109.134338,59097.861652
5,"225;250;260;325",98136.117398,false,6549.445046,25432.358322,80065.884734,52242.743326
6,"215;250;260;325",102087.045163,true,6300.193475,27144.138025,78140.538970,59144.888357
7,"235;250;260;325",103890.594350,false,6838.107619,27341.323814,78889.130361,60533.195472
8,"225;240;260;325",98130.796845,false,6641.935953,25199.680833,80548.897009,52029.463110
9,"215;240;260;325",101809.859987,false,6455.068065,26965.637470,78085.479240,58692.829665
10,"235;240;260;325",104177.426647,false,6967.713349,27398.149447,79174.775204,60448.352498
11,"225;230;260;325",98095.738398,false,6652.543231,25158.811722,80316.137211,52252.629678
12,"215;230;260;325",101187.310562,false,6551.097632,26497.867768,78036.831341,58239.858982
13,"235;230;260;325",101643.907153,false,6648.042611,26580.791317,78761.250283,58068.896166
14,"225;220;260;325",98185.275157,false,6560.628451,25344.833651,80082.158032,52477.468078
15,"225;240;260;325",98130.796845,true,6641.935953,25199.680833,80548.897009,52029.463110
16,"215;230;260;325",101187.310562,true,6551.097632,26497.867768,78036.831341,58239.858982
17,"235;230;260;325",101643.907153,true,6648.042611,26580.791317,78761.250283,58068.896166
18,"225;220;260;325",98185.275157,true,6560.628451,25344.833651,80082.158032,52477.468078
19,"225;240;260;325",98130.796845,true,6641.935953,25199.680833,80548.897009,52029.463110
20,"215;230;260;325",101187.310562,true,6551.097632,26497.867768,78036.831341,58239.858982
21,"235;230;260;325",101643.907153,true,6648.042611,26580.791317,78761.250283,58068.896166
22,"225;220;260;325",98185.275157,true,6560.628451,25344.833651,80082.158032,52477.468078
23,"225;240;260;325",98130.796845,true,6641.935953,25199.680833,80548.897009,52029.463110
24,"215;230;260;325",101187.310562,true,6551.097632,26497.867768,78036.831341,58239.858982
25,"235;230;260;325",101643.907153,true,6648.042611,26580.791317,78761.250283,58068.896166
26,"225;220;260;325",98185.275157,true,6560.628451,25344.833651,80082.158032,52477.468078
27,"225;240;260;325",98130.796845,true,6641.935953,25199.680833,80548.897009,52029.463110
28,"215;230;260;325",101187.310562,true,6551.097632,26497.867768,78036.831341,58239.858982
29,"235;230;260;325",101643.907153,true,6648.042611,26580.791317,78761.250283,58068.896166
30,"225;220;260;325",98185.275157,true,6560.628451,25344.833651,80082.158032,52477.468078
31,"225;240;260;325",98130.796845,true,6641.935953,25199.680833,80548.897009,52029.463110
32,"215;230;260;325",101187.310562,true,6551.097632,26497.867768,78036.831341,58239.858982
33,"235;230;260;325",101643.907153,true,6648.042611,26580.791317,78761.250283,58068.896166
34,"225;220;260;325",98185.275157,true,6560.628451,25344.833651,80082.158032,52477.468078
35,"225;240;260;325",98130.796845,true,6641.935953,25199.680833,80548.897009,52029.463110
36,"215;230;260;325",101187.310562,true,6551.097632,26497.867768,78036.831341,58239.858982
37,"235;230;260;325",101643.907153,true,6648.042611,26580.791317,78761.250283,58068.896166
38,"225;220;260;325",98185.275157,true,6560.628451,25344.833651,80082.158032,52477.468078
39,"225;240;260;325",98130.796845,true,6641.935953,25199.680833,80548.897009,52029.463110
40,"215;230;260;325",101187.310562,true,6551.097632,26497.867768,78036.831341,58239.858982
41,"235;230;260;325",101643.907153,true,6648.042611,26580.791317,78761.250283,58068.896166
42,"225;220;260;325",98185.275157,true,6560.628451,25344.833651,80082.158032,52477.468078
43,"225;240;260;325",98130.796845,true,6641.935953,25199.680833,80548.897009,52029.463110
44,"215;230;260;325",101187.310562,true,6551.097632,26497.867768,78036.831341,58239.858982
45,"235;230;260;325",101643.907153,true,6648.042611,26580.791317,78761.250283,58068.896166
46,"225;220;260;325",98185.275157,true,6560.628451,25344.833651,80082.158032,52477.468078
47,"225;240;260;325",98130.796845,true,6641.935953,25199.680833,80548.897009,52029.463110
48,"215;230;260;325",101187.310562,true,6551.097632,26497.867768,78036.831341,58239.858982
49,"235;230;260;325",101643.907153,true,6648.042611,26580.791317,78761.250283,58068.896166
50,"225;220;260;325",98185.275157,true,6560.628451,25344.833651,80082.158032,52477.468078
51,"225;240;260;325",98130.796845,true,6641.935953,25199.680833,80548.897009,52029.463110
52,"215;230;260;325",101187.310562,true,6551.097632,26497.867768,78036.831341,58239.858982
53,"235;230;260;325",101643.907153,true,6648.042611,26580.791317,78761.250283,58068.896166
54,"225;220;260;325",98185.275157,true,6560.628451,25344.833651,80082.158032,52477.468078
55,"225;240;260;325",98130.796845,true,6641.935953,25199.680833,80548.897009,52029.463110
56,"215;230;260;325",101187.310562,true,6551.097632,26497.867768,78036.831341,58239.858982
57,"235;230;260;325",101643.907153,true,6648.042611,26580.791317,78761.250283,58068.896166
58,"225;220;260;325",98185.275157,true,6560.628451,25344.833651,80082.158032,52477.468078
59,"225;240;260;325",98130.796845,true,6641.935953,25199.680833,80548.897009,52029.463110
60,"215;230;260;325",101187.310562,true,6551.097632,26497.867768,78036.831341,58239.858982
61,"235;230;260;325",101643.907153,true,6648.042611,26580.791317,78761.250283,58068.896166
62,"225;220;260;325",98185.275157,true,6560.628451,25344.833651,80082.158032,52477.468078
63,"225;240;260;325",98130.796845,true,6641.935953,25199.680833,80548.897009,52029.463110
64,"215;230;260;325",101187.310562,true,6551.097632,26497.867768,78036.831341,58239.858982
65,"235;230;260;325",101643.907153,true,6648.042611,26580.791317,78761.250283,58068.896166
66,"225;220;260;325",98185.275157,true,6560.628451,25344.833651,80082.158032,52477.468078
67,"225;240;260;325",98130.796845,true,6641.935953,25199.680833,80548.897009,52029.463110
68,"215;230;260;325",101187.310562,true,6551.097632,26497.867768,78036.831341,58239.858982
69,"235;230;260;325",101643.907153,true,6648.042611,26580.791317,78761.250283,58068.896166
70,"225;220;260;325",98185.275157,true,6560.628451,25344.833651,80082.158032,52477.468078
71,"225;240;260;325",98130.796845,true,6641.935953,25199.680833,80548.897009,52029.463110
72,"215;230;260;325",101187.310562,true,6551.097632,26497.867768,78036.831341,58239.858982
73,"235;230;260;325",101643.907153,true,6648.042611,26580.791317,78761.250283,58068.896166
74,"225;220;260;325",98185.275157,true,6560.628451,25344.833651,80082.158032,52477.468078
75,"225;240;260;325",98130.796845,true,6641.935953,25199.680833,80548.897009,52029.463110
76,"215;230;260;325",101187.310562,true,6551.097632,26497.867768,78036.831341,58239.858982
77,"235;230;260;325",101643.907153,true,6648.042611,26580.791317,78761.250283,58068.896166
78,"225;220;260;325",98185.275157,true,6560.628451,25344.833651,80082.158032,52477.468078
79,"225;240;260;325",98130.796845,true,6641.935953,25199.680833,80548.897009,52029.463110
80,"215;230;260;325",101187.310562,true,6551.097632,26497.867768,78036.831341,58239.858982
81,"235;230;260;325",101643.907153,true,6648.042611,26580.791317,78761.250283,58068.896166
82,"225;220;260;325",98185.275157,true,6560.628451,25344.833651,80082.158032,52477.468078
83,"225;240;260;325",98130.796845,true,6641.935953,25199.680833,80548.897009,52029.463110
84,"215;230;260;325",101187.310562,true,6551.097632,26497.867768,78036.831341,58239.858982
85,"235;230;260;325",101643.907153,true,6648.042611,26580.791317,78761.250283,58068.896166
86,"225;220;260;325",98185.275157,true,6560.628451,25344.833651,80082.158032,52477.468078
87,"225;240;260;325",98130.796845,true,6641.935953,25199.680833,80548.897009,52029.463110
88,"215;230;260;325",101187.310562,true,6551.097632,26497.867768,78036.831341,58239.858982
89,"235;230;260;325",101643.907153,true,6648.042611,26580.791317,78761.250283,58068.896166
90,"225;220;260;325",98185.275157,true,6560.628451,25344.833651,80082.158032,52477.468078
91,"225;240;260;325",98130.796845,true,6641.935953,25199.680833,80548.897009,52029.463110
92,"215;230;260;325",101187.310562,true,6551.097632,26497.867768,78036.831341,58239.858982
93,"235;230;260;325",101643.907153,true,6648.042611,26580.791317,78761.250283,58068.896166
94,"225;220;260;325",98185.275157,true,6560.628451,25344.833651,80082.158032,52477.468078
95,"225;240;260;325",98130.796845,true,6641.935953,25199.680833,80548.897009,52029.463110
96,"215;230;260;325",101187.310562,true,6551.097632,26497.867768,78036.831341,58239.858982
97,"235;230;260;325",101643.907153,true,6648.042611,26580.791317,78761.250283,58068.896166
98,"225;220;260;325",98185.275157,true,6560.628451,25344.833651,80082.158032,52477.468078
99,"225;240;260;325",98130.796845,true,6641.935953,25199.680833,80548.897009,52029.463110
100,"215;230;260;325",101187.310562,true,6551.097632,26497.867768,78036.831341,58239.858982
101,"235;230;260;325",101643.907153,true,6648.042611,26580.791317,78761.250283,58068.896166
102,"225;220;260;325",98185.275157,true,6560.628451,25344.833651,80082.158032,52477.468078
103,"225;240;260;325",98130.796845,true,6641.935953,25199.680833,80548.897009,52029.463110
104,"215;230;260;325",101187.310562,true,6551.097632,26497.867768,78036.831341,58239.858982
105,"235;230;260;325",101643.907153,true,6648.042611,26580.791317,78761.250283,58068.896166
106,"225;220;260;325",98185.275157,true,6560.628451,25344.833651,80082.158032,52477.468078
107,"225;240;260;325",98130.796845,true,6641.935953,25199.680833,80548.897009,52029.463110
108,"215;230;260;325",101187.310562,true,6551.097632,26497.867768,78036.831341,58239.858982
109,"235;230;260;325",101643.907153,true,6648.042611,26580.791317,78761.250283,58068.896166
110,"225;220;260;325",98185.275157,true,6560.628451,25344.833651,80082.158032,52477.468078
111,"225;240;260;325",98130.796845,true,6641.935953,25199.680833,80548.897009,52029.463110
112,"215;230;260;325",101187.310562,true,6551.097632,26497.867768,78036.831341,58239.858982
113,"235;230;260;325",101643.907153,true,6648.042611,26580.791317,78761.250283,58068.896166
114,"225;220;260;325",98185.275157,true,6560.628451,25344.833651,80082.158032,52477.468078
115,"225;240;260;325",98130.796845,true,6641.935953,25199.680833,80548.897009,52029.463110
