eval,angles_deg,objective,cached,ronda,tenure,prohibido,aceptado
1,60;70;245;265,121994.917896,false,0,,,
2,55;70;245;265,121230.688860,false,1,5,False,True
3,65;70;245;265,124129.651554,false,1,5,False,False
4,60;65;245;265,122532.903393,false,1,5,False,False
5,60;75;245;265,121430.554779,false,1,5,False,False
6,60;70;240;265,121683.657320,false,1,5,False,False
7,60;70;250;265,121557.116666,false,1,5,False,False
8,60;70;245;260,126786.152820,false,1,5,False,False
9,60;70;245;270,116553.299747,false,1,5,False,True
10,55;70;245;270,116169.852753,false,2,5,False,True
11,65;70;245;270,118180.425102,false,2,5,False,False
12,60;65;245;270,116987.563812,false,2,5,False,False
13,60;75;245;270,116391.977042,false,2,5,False,False
14,60;70;240;270,116127.654006,false,2,5,False,True
15,60;70;250;270,116608.780235,false,2,5,False,False
16,60;70;245;265,121994.917896,true,2,5,False,False
17,60;70;245;275,114562.894199,false,2,5,False,True
18,55;70;245;275,114350.273569,false,3,5,False,True
19,65;70;245;275,116293.430691,false,3,5,False,False
20,60;65;245;275,115130.229323,false,3,5,False,False
21,60;75;245;275,114398.668936,false,3,5,False,False
22,60;70;240;275,114743.080128,false,3,5,False,False
23,60;70;250;275,114058.187240,false,3,5,False,True
24,60;70;245;270,116553.299747,true,3,5,True,False
25,60;70;245;280,113047.090060,false,3,5,False,True
26,55;70;245;280,112478.186183,false,4,5,False,True
27,65;70;245;280,114111.581789,false,4,5,False,False
28,60;65;245;280,113268.179410,false,4,5,False,False
29,60;75;245;280,112029.498654,false,4,5,False,True
30,60;70;240;280,112666.337896,false,4,5,False,False
31,60;70;250;280,112323.803447,false,4,5,False,False
32,60;70;245;275,114562.894199,true,4,5,True,False
33,60;70;245;285,112506.937982,false,4,5,False,False
34,55;75;245;280,111366.052603,false,5,5,False,True
35,65;75;245;280,113766.251680,false,5,5,False,False
36,60;70;245;280,113047.090060,true,5,5,True,False
37,60;80;245;280,109518.393252,false,5,5,False,True
38,60;75;240;280,111893.482295,false,5,5,False,False
39,60;75;250;280,111803.631825,false,5,5,False,False
40,60;75;245;275,114398.668936,true,5,5,False,False
41,60;75;245;285,111734.632588,false,5,5,False,False
42,55;80;245;280,109181.990646,false,6,5,False,True
43,65;80;245;280,111366.960873,false,6,5,False,False
44,60;75;245;280,112029.498654,true,6,5,True,False
45,60;85;245;280,111505.980907,false,6,5,False,False
46,60;80;240;280,109800.836761,false,6,5,False,False
47,60;80;250;280,109125.738342,false,6,5,False,True
48,60;80;245;275,112328.522060,false,6,5,False,False
49,60;80;245;285,108617.081919,false,6,5,False,True
50,55;80;245;285,108238.957719,false,7,5,False,True
51,65;80;245;285,110549.114405,false,7,5,False,False
52,60;75;245;285,111734.632588,true,7,5,False,False
53,60;85;245;285,110621.459251,false,7,5,False,False
54,60;80;240;285,108676.858786,false,7,5,False,False
55,60;80;250;285,108192.967371,false,7,5,False,True
